Date,Product ID,Phone,Launch Date,Brunei,Cambodia,East Timor,Indonesia,Laos,Malaysia,Myanmar,Philippines,Singapore,Thailand,Vietnam,Date 2,TempNo
1/10/2021,P018,Realme C25,2021-03,473,958,369,1035,1033,87,1130,1144,204,1307,235,1/3/2021,214
1/10/2021,P019,Xiaomi Poco X3 Pro,2021-05,1649,482,32,1368,1834,428,2825,519,1238,199,650,1/5/2021,153
1/10/2021,P020,Samsung Galaxy Z Flip 3,2021-09,7000,8720,1290,-1093,10193,12858,-934,16469,7369,-4106,9806,1/9/2021,30
1/10/2021,P021,Xiaomi Poco X3 NFC,2020-08,162,65,37,243,153,-6,112,275,385,108,576,1/8/2020,426
1/10/2021,P022,OPPO A93,2021-02,881,240,260,1363,1279,209,164,70,923,535,248,1/2/2021,242
1/10/2021,P023,Vivo V20,2020-10,364,303,120,140,120,203,244,-12,236,133,158,1/10/2020,365
1/10/2021,P024,Samsung Galaxy A50,2019-05,325,37,62,298,15,85,-22,211,22,182,273,1/5/2019,884
1/10/2021,P025,Xiaomi Redmi Note 7,2019-08,91,89,9,439,73,138,145,6,234,96,390,1/8/2019,792
1/10/2021,P026,Realme C21,2021-04,363,132,588,1505,569,412,721,520,281,566,22,1/4/2021,183
1/10/2021,P027,Google Pixel 4,2019-09,416,43,78,62,84,46,111,307,94,390,86,1/9/2019,761
1/10/2021,P028,Samsung Galaxy A10s,2019-08,94,226,144,139,267,223,210,7,122,126,131,1/8/2019,792
1/10/2021,P029,Realme Narzo 30A,2021-02,271,243,118,1650,357,273,1040,1061,97,900,395,1/2/2021,242
1/10/2021,P030,Samsung Galaxy A22 5G,2021-05,443,1462,322,1235,2117,858,1238,2496,2171,1431,614,1/5/2021,153
1/10/2021,P031,Xiaomi Redmi 9,2020-08,205,96,221,627,161,48,666,221,564,223,961,1/8/2020,426
1/10/2021,P032,Realme C3,2020-02,117,185,162,361,329,172,249,170,88,112,106,1/2/2020,608
1/10/2021,P033,Samsung Galaxy A7,2018-10,40,61,57,123,210,21,66,96,186,182,95,1/10/2018,1096
1/11/2021,P001,iPhone 11,2019-09,-87,292,88,424,166,484,64,171,727,280,460,1/9/2019,792
1/11/2021,P002,Samsung Galaxy S20 Ultra,2020-02,488,327,124,161,248,396,134,426,390,445,350,1/2/2020,639
1/11/2021,P003,Xiaomi Redmi Note 10,2021-03,1086,109,390,1094,1050,713,808,1366,318,701,1055,1/3/2021,245
1/11/2021,P004,OPPO A54,2021-04,562,561,379,1018,-296,349,37,1468,161,1667,407,1/4/2021,214
1/11/2021,P005,Vivo Y20,2020-09,539,195,206,201,61,99,147,196,147,5,102,1/9/2020,426
1/11/2021,P006,Huawei Y9a,2020-02,401,335,71,94,38,48,42,97,74,117,128,1/2/2020,639
1/11/2021,P007,Xiaomi Redmi 10,2021-03,700,59,232,1047,326,-32,1231,300,434,1107,1126,1/3/2021,245
1/11/2021,P008,Samsung Galaxy A52,2021-03,1556,793,263,1912,1411,963,1028,184,421,1357,343,1/3/2021,245
1/11/2021,P009,Vivo Y33s,2021-05,983,165,116,1734,301,289,217,137,182,346,1102,1/5/2021,184
1/11/2021,P010,Vivo Y11s,2020-11,120,192,71,277,216,50,278,155,676,221,293,1/11/2020,365
1/11/2021,P011,Huawei Nova 7i,2020-02,152,116,95,253,13,36,95,83,94,142,132,1/2/2020,639
1/11/2021,P012,iPhone 13,2021-09,541,1200,619,4192,1205,5189,897,1195,4432,980,2108,1/9/2021,61
1/11/2021,P013,Samsung Galaxy S21,2021-01,1494,692,250,408,58,481,207,785,873,712,636,1/1/2021,304
1/11/2021,P014,Google Pixel 6,2021-10,787,955,792,1775,757,970,1456,844,15755,463,706,1/10/2021,31
1/11/2021,P015,OnePlus Nord CE,2021-06,190,227,353,1429,215,265,300,329,129,169,231,1/6/2021,153
1/11/2021,P016,Apple iPhone 13 Pro,2021-09,4119,6811,1839,4161,4246,-275,6861,3461,4849,2763,5456,1/9/2021,61
1/11/2021,P017,Samsung Galaxy A32 5G,2021-02,256,825,343,630,914,574,779,1174,-26,1317,845,1/2/2021,273
1/11/2021,P018,Realme C25,2021-03,209,926,-56,1644,813,359,858,1059,235,636,219,1/3/2021,245
1/11/2021,P019,Xiaomi Poco X3 Pro,2021-05,990,303,354,311,1645,403,677,630,1294,337,2534,1/5/2021,184
1/11/2021,P020,Samsung Galaxy Z Flip 3,2021-09,4325,6570,1486,3909,7031,3509,5989,1512,5350,5827,3255,1/9/2021,61
1/11/2021,P021,Xiaomi Poco X3 NFC,2020-08,94,132,96,144,101,159,505,123,718,265,633,1/8/2020,457
1/11/2021,P022,OPPO A93,2021-02,1419,-26,128,-43,472,380,66,331,221,300,164,1/2/2021,273
1/11/2021,P023,Vivo V20,2020-10,549,5,167,144,66,89,121,158,102,186,116,1/10/2020,396
1/11/2021,P024,Samsung Galaxy A50,2019-05,228,3,46,280,266,74,84,358,112,289,362,1/5/2019,915
1/11/2021,P025,Xiaomi Redmi Note 7,2019-08,110,4,69,167,61,99,441,14,369,32,563,1/8/2019,823
1/11/2021,P026,Realme C21,2021-04,212,481,371,690,715,609,1142,1154,364,2034,391,1/4/2021,214
1/11/2021,P027,Google Pixel 4,2019-09,57,44,92,90,83,103,71,344,32,373,152,1/9/2019,792
1/11/2021,P028,Samsung Galaxy A10s,2019-08,111,247,162,225,226,253,225,51,273,17,367,1/8/2019,823
1/11/2021,P029,Realme Narzo 30A,2021-02,216,41,227,753,616,355,1314,1142,275,801,295,1/2/2021,273
1/11/2021,P030,Samsung Galaxy A22 5G,2021-05,321,1380,417,1227,855,1109,1942,1034,337,1424,833,1/5/2021,184
1/11/2021,P031,Xiaomi Redmi 9,2020-08,157,80,-49,622,194,67,635,115,855,76,403,1/8/2020,457
1/11/2021,P032,Realme C3,2020-02,120,106,71,-83,206,53,256,55,97,279,105,1/2/2020,639
1/11/2021,P033,Samsung Galaxy A7,2018-10,72,53,74,250,152,42,82,71,130,154,97,1/10/2018,1127
1/11/2021,P001,iPhone 11,2019-09,368,318,58,436,412,547,129,29,-24,714,478,1/9/2019,792
1/11/2021,P002,Samsung Galaxy S20 Ultra,2020-02,295,624,112,396,345,508,98,308,695,392,32,1/2/2020,639
1/12/2021,P003,Xiaomi Redmi Note 10,2021-03,509,197,159,109,1330,989,763,1053,-26,1089,336,1/3/2021,275
1/12/2021,P004,OPPO A54,2021-04,748,302,130,-117,775,200,331,1348,246,645,6,1/4/2021,244
1/12/2021,P005,Vivo Y20,2020-09,826,565,96,291,121,198,317,525,162,66,69,1/9/2020,456
1/12/2021,P006,Huawei Y9a,2020-02,423,406,138,71,151,28,10,69,109,138,109,1/2/2020,669
1/12/2021,P007,Xiaomi Redmi 10,2021-03,157,1229,216,1093,27,201,736,224,206,805,164,1/3/2021,275
1/12/2021,P008,Samsung Galaxy A52,2021-03,824,1268,88,1192,808,582,115,1480,92,771,306,1/3/2021,275
1/12/2021,P009,Vivo Y33s,2021-05,685,282,252,1252,425,326,9,401,307,212,1312,1/5/2021,214
1/12/2021,P010,Vivo Y11s,2020-11,98,114,0,167,696,263,52,97,100,285,172,1/11/2020,395
1/12/2021,P011,Huawei Nova 7i,2020-02,194,59,126,190,94,-28,131,94,111,94,98,1/2/2020,669
1/12/2021,P012,iPhone 13,2021-09,576,666,1089,3352,919,2036,617,1260,873,683,2350,1/9/2021,91
1/12/2021,P013,Samsung Galaxy S21,2021-01,494,758,109,971,1968,420,109,281,846,744,316,1/1/2021,334
1/12/2021,P014,Google Pixel 6,2021-10,270,324,346,446,411,611,692,-92,6365,448,708,1/10/2021,61
1/12/2021,P015,OnePlus Nord CE,2021-06,301,301,-15,1370,267,201,-120,240,124,1063,284,1/6/2021,183
1/12/2021,P016,Apple iPhone 13 Pro,2021-09,2873,3499,235,1387,2509,4442,5775,3298,3276,1737,4165,1/9/2021,91
1/12/2021,P017,Samsung Galaxy A32 5G,2021-02,444,1274,157,791,359,833,330,1287,810,392,1104,1/2/2021,303
1/12/2021,P018,Realme C25,2021-03,212,1003,215,679,552,174,815,957,368,47,130,1/3/2021,275
1/12/2021,P019,Xiaomi Poco X3 Pro,2021-05,381,394,398,431,781,364,1192,3,1073,194,1168,1/5/2021,214
1/12/2021,P020,Samsung Galaxy Z Flip 3,2021-09,3727,1197,830,3841,3665,3346,3382,2576,2183,4268,2229,1/9/2021,91
1/12/2021,P021,Xiaomi Poco X3 NFC,2020-08,74,186,62,299,237,119,648,117,632,133,518,1/8/2020,487
1/12/2021,P022,OPPO A93,2021-02,806,195,360,1121,347,265,204,312,1333,1171,233,1/2/2021,303
1/12/2021,P023,Vivo V20,2020-10,469,97,144,73,14,196,249,3,164,193,36,1/10/2020,426
1/12/2021,P024,Samsung Galaxy A50,2019-05,297,42,43,421,466,51,42,241,37,351,139,1/5/2019,945
1/12/2021,P025,Xiaomi Redmi Note 7,2019-08,96,47,32,289,59,46,325,93,322,22,305,1/8/2019,853
1/12/2021,P026,Realme C21,2021-04,66,239,229,698,993,201,636,849,239,630,222,1/4/2021,244
1/12/2021,P027,Google Pixel 4,2019-09,392,38,63,56,34,42,71,390,30,196,75,1/9/2019,822
1/12/2021,P028,Samsung Galaxy A10s,2019-08,130,235,14,307,162,199,420,60,130,-54,152,1/8/2019,853
1/12/2021,P029,Realme Narzo 30A,2021-02,225,246,248,1014,785,-36,726,694,177,-52,265,1/2/2021,303
1/12/2021,P030,Samsung Galaxy A22 5G,2021-05,1563,719,124,459,1500,1133,1238,179,1269,1071,1042,1/5/2021,214
1/12/2021,P031,Xiaomi Redmi 9,2020-08,43,208,220,100,174,65,-150,75,-7,45,839,1/8/2020,487
1/12/2021,P032,Realme C3,2020-02,100,108,67,331,928,160,154,211,113,227,132,1/2/2020,669
1/12/2021,P033,Samsung Galaxy A7,2018-10,33,48,98,105,49,56,99,59,142,284,241,1/10/2018,1157
1/12/2021,P001,iPhone 11,2019-09,220,192,25,329,473,266,75,323,224,322,329,1/9/2019,822
1/12/2021,P002,Samsung Galaxy S20 Ultra,2020-02,199,231,102,347,369,309,17,319,123,352,322,1/2/2020,669
1/12/2021,P003,Xiaomi Redmi Note 10,2021-03,539,329,359,529,90,1119,648,487,283,530,839,1/3/2021,275
1/12/2021,P004,OPPO A54,2021-04,579,82,165,1190,796,432,331,1180,210,197,20,1/4/2021,244
1/1/2022,P003,Xiaomi Redmi Note 10,2021-03,-40,217,226,467,482,729,895,676,158,902,353,1/3/2021,306
1/1/2022,P004,OPPO A54,2021-04,968,198,133,865,1169,152,155,1038,237,571,198,1/4/2021,275
1/1/2022,P005,Vivo Y20,2020-09,544,355,105,156,133,252,42,396,210,77,174,1/9/2020,487
1/1/2022,P006,Huawei Y9a,2020-02,351,197,160,27,59,2,103,129,105,62,179,1/2/2020,700
1/1/2022,P007,Xiaomi Redmi 10,2021-03,1185,1033,238,240,100,291,526,280,193,89,553,1/3/2021,306
1/1/2022,P008,Samsung Galaxy A52,2021-03,832,1113,185,426,831,1017,401,1012,1063,653,1857,1/3/2021,306
1/1/2022,P009,Vivo Y33s,2021-05,-60,180,198,454,231,148,238,445,121,314,1685,1/5/2021,245
1/1/2022,P010,Vivo Y11s,2020-11,174,91,133,65,452,178,194,260,524,206,182,1/11/2020,426
1/1/2022,P011,Huawei Nova 7i,2020-02,83,152,34,480,85,81,16,56,78,101,100,1/2/2020,700
1/1/2022,P012,iPhone 13,2021-09,-20,461,700,1078,26,1162,199,-330,1531,-99,696,1/9/2021,122
1/1/2022,P013,Samsung Galaxy S21,2021-01,-229,955,181,809,1040,1052,221,644,1223,330,1399,1/1/2021,365
1/1/2022,P014,Google Pixel 6,2021-10,194,128,253,39,398,57,530,-125,102,309,345,1/10/2021,92
1/1/2022,P015,OnePlus Nord CE,2021-06,199,127,226,965,247,41,81,177,159,1370,238,1/6/2021,214
1/1/2022,P016,Apple iPhone 13 Pro,2021-09,2915,3316,279,2289,1810,1884,2992,2405,2470,2757,1989,1/9/2021,122
1/1/2022,P017,Samsung Galaxy A32 5G,2021-02,274,999,269,999,953,-43,581,1427,549,339,631,1/2/2021,334
1/1/2022,P018,Realme C25,2021-03,207,-7,300,54,479,238,90,1042,227,595,241,1/3/2021,306
1/1/2022,P019,Xiaomi Poco X3 Pro,2021-05,965,224,382,851,576,139,728,300,1130,273,767,1/5/2021,245
1/1/2022,P020,Samsung Galaxy Z Flip 3,2021-09,3605,1193,406,2325,1376,4729,2010,2153,3585,2386,-8,1/9/2021,122
1/1/2022,P021,Xiaomi Poco X3 NFC,2020-08,51,14,132,58,171,71,197,145,119,167,578,1/8/2020,518
1/1/2022,P022,OPPO A93,2021-02,732,139,43,1091,577,244,236,271,233,777,194,1/2/2021,334
1/1/2022,P023,Vivo V20,2020-10,1015,105,45,146,110,123,121,77,121,180,48,1/10/2020,457
1/1/2022,P024,Samsung Galaxy A50,2019-05,117,39,83,300,126,69,83,269,75,112,414,1/5/2019,976
1/1/2022,P025,Xiaomi Redmi Note 7,2019-08,20,0,83,298,119,106,398,52,282,40,331,1/8/2019,884
1/1/2022,P026,Realme C21,2021-04,362,180,289,159,908,293,1063,380,195,1427,268,1/4/2021,275
1/1/2022,P027,Google Pixel 4,2019-09,420,34,70,8,35,62,132,245,6,84,100,1/9/2019,853
1/1/2022,P028,Samsung Galaxy A10s,2019-08,59,169,45,305,172,221,323,34,232,58,242,1/8/2019,884
1/1/2022,P029,Realme Narzo 30A,2021-02,191,-60,247,362,935,134,502,517,291,462,178,1/2/2021,334
1/1/2022,P030,Samsung Galaxy A22 5G,2021-05,1029,1269,263,798,1056,913,567,294,1093,1091,1167,1/5/2021,245
1/1/2022,P031,Xiaomi Redmi 9,2020-08,227,102,223,410,89,16,420,176,52,91,503,1/8/2020,518
1/1/2022,P032,Realme C3,2020-02,120,96,108,416,179,78,137,173,88,32,-47,1/2/2020,700
1/1/2022,P033,Samsung Galaxy A7,2018-10,79,57,52,175,76,39,51,80,123,61,91,1/10/2018,1188
1/1/2022,P001,iPhone 11,2019-09,411,132,99,433,158,238,98,393,177,307,188,1/9/2019,853
1/1/2022,P002,Samsung Galaxy S20 Ultra,2020-02,341,283,31,183,139,492,61,334,198,460,271,1/2/2020,700
1/1/2022,P003,Xiaomi Redmi Note 10,2021-03,-7,245,227,282,710,453,180,1534,186,761,849,1/3/2021,306
1/1/2022,P004,OPPO A54,2021-04,1125,208,275,-116,560,158,103,738,138,906,75,1/4/2021,275
1/2/2022,P003,Xiaomi Redmi Note 10,2021-03,846,127,268,672,1003,243,865,634,138,653,1057,1/3/2021,337
1/2/2022,P004,OPPO A54,2021-04,467,-17,108,875,1475,272,198,824,281,203,190,1/4/2021,306
1/2/2022,P005,Vivo Y20,2020-09,676,478,130,118,174,62,172,274,77,202,57,1/9/2020,518
1/2/2022,P006,Huawei Y9a,2020-02,332,270,87,67,66,146,144,44,89,150,92,1/2/2020,731
1/2/2022,P007,Xiaomi Redmi 10,2021-03,621,709,130,918,253,15,763,257,19,317,893,1/3/2021,337
1/2/2022,P008,Samsung Galaxy A52,2021-03,565,1262,272,171,159,474,688,1375,290,910,567,1/3/2021,337
1/2/2022,P009,Vivo Y33s,2021-05,420,210,179,1009,296,200,150,423,365,221,1072,1/5/2021,276
1/2/2022,P010,Vivo Y11s,2020-11,163,60,168,58,514,180,147,84,111,133,230,1/11/2020,457
1/2/2022,P011,Huawei Nova 7i,2020-02,113,75,108,31,63,47,47,91,99,75,99,1/2/2020,731
1/2/2022,P012,iPhone 13,2021-09,51,239,125,3240,486,2951,409,1905,1543,405,1593,1/9/2021,153
1/2/2022,P013,Samsung Galaxy S21,2021-01,496,570,218,32,349,319,262,673,439,-41,549,1/1/2021,396
1/2/2022,P014,Google Pixel 6,2021-10,287,459,250,190,350,297,147,360,754,215,497,1/10/2021,123
1/2/2022,P015,OnePlus Nord CE,2021-06,110,187,136,-233,111,113,165,242,132,1785,181,1/6/2021,245
1/2/2022,P016,Apple iPhone 13 Pro,2021-09,1333,1493,172,2598,3115,69,2347,1762,3663,1793,2909,1/9/2021,153
1/2/2022,P017,Samsung Galaxy A32 5G,2021-02,31,897,183,460,645,967,385,581,311,925,891,1/2/2021,365
1/2/2022,P018,Realme C25,2021-03,263,160,107,1523,383,250,312,802,151,451,43,1/3/2021,337
1/2/2022,P019,Xiaomi Poco X3 Pro,2021-05,1048,225,254,1257,1433,225,765,399,515,49,844,1/5/2021,276
1/2/2022,P020,Samsung Galaxy Z Flip 3,2021-09,2732,1347,412,1738,968,2003,1915,2311,1639,2324,2424,1/9/2021,153
1/2/2022,P021,Xiaomi Poco X3 NFC,2020-08,29,43,99,175,86,146,378,202,310,73,633,1/8/2020,549
1/2/2022,P022,OPPO A93,2021-02,269,145,100,335,195,17,-44,143,36,276,217,1/2/2021,365
1/2/2022,P023,Vivo V20,2020-10,478,92,237,64,27,84,-2,130,199,89,-4,1/10/2020,488
1/2/2022,P024,Samsung Galaxy A50,2019-05,283,85,39,130,321,87,32,321,93,257,133,1/5/2019,1007
1/2/2022,P025,Xiaomi Redmi Note 7,2019-08,129,55,30,153,88,97,20,97,235,34,548,1/8/2019,915
1/2/2022,P026,Realme C21,2021-04,210,114,352,684,437,232,503,535,307,870,335,1/4/2021,306
1/2/2022,P027,Google Pixel 4,2019-09,441,69,118,26,96,106,29,114,64,186,48,1/9/2019,884
1/2/2022,P028,Samsung Galaxy A10s,2019-08,62,281,88,223,107,246,162,80,166,4,206,1/8/2019,915
1/2/2022,P029,Realme Narzo 30A,2021-02,32,242,18,712,200,240,572,551,116,360,204,1/2/2021,365
1/2/2022,P030,Samsung Galaxy A22 5G,2021-05,1048,571,224,613,628,1078,906,162,1166,572,1259,1/5/2021,276
1/2/2022,P031,Xiaomi Redmi 9,2020-08,147,3,135,713,148,170,501,36,473,135,402,1/8/2020,549
1/2/2022,P032,Realme C3,2020-02,89,8,101,301,287,43,410,321,50,244,66,1/2/2020,731
1/2/2022,P033,Samsung Galaxy A7,2018-10,53,-1,42,239,162,34,96,65,144,335,158,1/10/2018,1219
1/2/2022,P001,iPhone 11,2019-09,327,258,79,88,130,185,65,332,368,222,512,1/9/2019,884
1/2/2022,P002,Samsung Galaxy S20 Ultra,2020-02,352,530,96,291,391,362,83,466,566,399,421,1/2/2020,731
1/2/2022,P003,Xiaomi Redmi Note 10,2021-03,1086,278,321,762,269,632,388,660,215,1458,688,1/3/2021,337
1/2/2022,P004,OPPO A54,2021-04,872,350,81,1322,263,268,168,900,113,47,252,1/4/2021,306
1/3/2022,P003,Xiaomi Redmi Note 10,2021-03,605,169,141,1005,629,625,805,108,141,675,815,1/3/2021,365
1/3/2022,P004,OPPO A54,2021-04,546,87,234,400,632,-14,229,-88,158,756,35,1/4/2021,334
1/3/2022,P005,Vivo Y20,2020-09,479,170,88,214,164,158,104,429,172,144,166,1/9/2020,546
1/3/2022,P006,Huawei Y9a,2020-02,272,274,59,85,39,64,88,59,30,48,137,1/2/2020,759
1/3/2022,P007,Xiaomi Redmi 10,2021-03,79,1035,211,563,258,72,539,96,162,926,497,1/3/2021,365
1/3/2022,P008,Samsung Galaxy A52,2021-03,-102,887,138,484,1171,542,220,-2,1046,871,1186,1/3/2021,365
1/3/2022,P009,Vivo Y33s,2021-05,150,40,120,980,29,222,198,167,78,136,1110,1/5/2021,304
1/3/2022,P010,Vivo Y11s,2020-11,142,-1,-6,85,29,179,141,115,105,88,154,1/11/2020,485
1/3/2022,P011,Huawei Nova 7i,2020-02,33,69,71,233,111,140,3,105,28,-2,14,1/2/2020,759
1/3/2022,P012,iPhone 13,2021-09,183,530,339,2458,514,2061,297,1578,2087,337,2129,1/9/2021,181
1/3/2022,P013,Samsung Galaxy S21,2021-01,713,903,137,1029,587,26,120,432,513,618,1530,1/1/2021,424
1/3/2022,P014,Google Pixel 6,2021-10,103,288,334,53,159,201,144,348,1903,210,199,1/10/2021,151
1/3/2022,P015,OnePlus Nord CE,2021-06,73,134,136,1106,115,7,127,158,235,572,98,1/6/2021,273
1/3/2022,P016,Apple iPhone 13 Pro,2021-09,1579,1415,275,480,754,842,1749,1950,2518,1108,1854,1/9/2021,181
1/3/2022,P017,Samsung Galaxy A32 5G,2021-02,392,591,227,378,797,761,405,551,962,807,517,1/2/2021,393
1/3/2022,P018,Realme C25,2021-03,139,337,138,329,770,285,664,277,117,513,131,1/3/2021,365
1/3/2022,P019,Xiaomi Poco X3 Pro,2021-05,600,303,138,644,1127,306,540,300,173,153,1371,1/5/2021,304
1/3/2022,P020,Samsung Galaxy Z Flip 3,2021-09,1810,2388,493,729,975,1125,1244,2089,1000,184,1091,1/9/2021,181
1/3/2022,P021,Xiaomi Poco X3 NFC,2020-08,226,150,92,19,107,122,223,16,550,96,493,1/8/2020,577
1/3/2022,P022,OPPO A93,2021-02,561,174,152,701,728,131,112,128,982,245,49,1/2/2021,393
1/3/2022,P023,Vivo V20,2020-10,540,12,-14,-68,181,61,142,249,55,95,67,1/10/2020,516
1/3/2022,P024,Samsung Galaxy A50,2019-05,194,64,68,178,444,67,63,287,101,231,117,1/5/2019,1035
1/3/2022,P025,Xiaomi Redmi Note 7,2019-08,59,89,50,436,80,55,298,113,166,53,241,1/8/2019,943
1/3/2022,P026,Realme C21,2021-04,136,146,151,335,672,197,751,574,114,553,294,1/4/2021,334
1/3/2022,P027,Google Pixel 4,2019-09,325,74,78,124,121,80,7,298,110,301,68,1/9/2019,912
1/3/2022,P028,Samsung Galaxy A10s,2019-08,93,77,84,222,44,332,265,61,115,48,264,1/8/2019,943
1/3/2022,P029,Realme Narzo 30A,2021-02,121,45,219,1055,699,140,198,287,250,622,322,1/2/2021,393
1/3/2022,P030,Samsung Galaxy A22 5G,2021-05,911,832,221,292,807,913,608,625,368,945,390,1/5/2021,304
1/3/2022,P031,Xiaomi Redmi 9,2020-08,131,31,90,338,58,77,664,85,226,60,239,1/8/2020,577
1/3/2022,P032,Realme C3,2020-02,52,4,67,303,448,9,271,274,16,234,38,1/2/2020,759
1/3/2022,P033,Samsung Galaxy A7,2018-10,34,35,36,157,137,49,41,-10,195,145,126,1/10/2018,1247
1/3/2022,P001,iPhone 11,2019-09,398,179,47,243,205,48,78,291,278,297,502,1/9/2019,912
1/3/2022,P002,Samsung Galaxy S20 Ultra,2020-02,172,75,129,348,243,157,75,305,423,248,298,1/2/2020,759
1/3/2022,P003,Xiaomi Redmi Note 10,2021-03,512,153,188,1034,809,528,550,987,14,669,541,1/3/2021,365
1/3/2022,P004,OPPO A54,2021-04,437,364,337,405,794,47,11,757,204,613,154,1/4/2021,334
1/4/2022,P003,Xiaomi Redmi Note 10,2021-03,556,121,155,891,790,800,268,721,172,-70,603,1/3/2021,396
1/4/2022,P004,OPPO A54,2021-04,230,277,211,552,640,211,117,881,141,1043,260,1/4/2021,365
1/4/2022,P005,Vivo Y20,2020-09,289,573,131,42,128,124,55,300,142,88,81,1/9/2020,577
1/4/2022,P006,Huawei Y9a,2020-02,-120,173,49,21,16,120,29,104,51,73,139,1/2/2020,790
1/4/2022,P007,Xiaomi Redmi 10,2021-03,579,555,138,235,276,130,181,84,40,692,630,1/3/2021,396
1/4/2022,P008,Samsung Galaxy A52,2021-03,552,1042,152,1191,908,1041,753,996,256,785,610,1/3/2021,396
1/4/2022,P009,Vivo Y33s,2021-05,696,269,219,711,226,213,190,455,97,240,552,1/5/2021,335
1/4/2022,P010,Vivo Y11s,2020-11,93,133,47,141,184,148,131,32,366,68,101,1/11/2020,516
1/4/2022,P011,Huawei Nova 7i,2020-02,81,106,34,21,24,134,58,10,102,149,71,1/2/2020,790
1/4/2022,P012,iPhone 13,2021-09,347,289,196,1391,152,559,538,2091,988,220,851,1/9/2021,212
1/4/2022,P013,Samsung Galaxy S21,2021-01,666,680,123,660,342,483,190,763,1094,549,379,1/1/2021,455
1/4/2022,P014,Google Pixel 6,2021-10,248,197,159,190,204,297,137,159,1689,118,253,1/10/2021,182
1/4/2022,P015,OnePlus Nord CE,2021-06,33,111,61,1094,100,27,127,30,72,1563,145,1/6/2021,304
1/4/2022,P016,Apple iPhone 13 Pro,2021-09,817,1229,336,405,545,2033,834,90,678,1148,1832,1/9/2021,212
1/4/2022,P017,Samsung Galaxy A32 5G,2021-02,1106,623,152,668,905,197,351,21,60,82,678,1/2/2021,424
1/4/2022,P018,Realme C25,2021-03,147,402,97,1010,322,220,708,583,64,315,163,1/3/2021,396
1/4/2022,P019,Xiaomi Poco X3 Pro,2021-05,663,309,37,866,749,141,1304,202,582,112,691,1/5/2021,335
1/4/2022,P020,Samsung Galaxy Z Flip 3,2021-09,1538,1773,275,1457,1346,983,889,1526,1698,1779,1090,1/9/2021,212
1/4/2022,P021,Xiaomi Poco X3 NFC,2020-08,41,147,158,299,141,54,443,122,292,146,676,1/8/2020,608
1/4/2022,P022,OPPO A93,2021-02,400,-17,-24,1105,310,111,46,73,293,317,117,1/2/2021,424
1/4/2022,P023,Vivo V20,2020-10,352,141,81,98,51,73,51,92,130,165,144,1/10/2020,547
1/4/2022,P024,Samsung Galaxy A50,2019-05,149,84,75,311,189,75,30,264,50,149,25,1/5/2019,1066
1/4/2022,P025,Xiaomi Redmi Note 7,2019-08,55,60,-4,303,22,91,192,-3,249,64,204,1/8/2019,974
1/4/2022,P026,Realme C21,2021-04,161,207,251,771,407,209,31,126,269,540,54,1/4/2021,365
1/4/2022,P027,Google Pixel 4,2019-09,95,61,103,91,93,90,45,348,90,338,93,1/9/2019,943
1/4/2022,P028,Samsung Galaxy A10s,2019-08,99,240,63,119,222,295,123,67,222,32,96,1/8/2019,974
1/4/2022,P029,Realme Narzo 30A,2021-02,92,227,99,380,317,194,644,219,98,731,73,1/2/2021,424
1/4/2022,P030,Samsung Galaxy A22 5G,2021-05,649,543,156,199,806,571,923,494,165,1434,205,1/5/2021,335
1/4/2022,P031,Xiaomi Redmi 9,2020-08,199,155,111,69,181,73,504,81,510,105,158,1/8/2020,608
1/4/2022,P032,Realme C3,2020-02,54,78,73,119,501,65,97,171,-9,229,94,1/2/2020,790
1/4/2022,P033,Samsung Galaxy A7,2018-10,53,55,64,129,111,25,61,56,209,122,107,1/10/2018,1278
1/4/2022,P001,iPhone 11,2019-09,62,286,56,261,193,389,48,-75,273,178,313,1/9/2019,943
1/4/2022,P002,Samsung Galaxy S20 Ultra,2020-02,329,101,69,262,485,264,80,389,284,383,589,1/2/2020,790
1/4/2022,P003,Xiaomi Redmi Note 10,2021-03,642,145,151,240,392,230,341,195,50,302,594,1/3/2021,396
1/4/2022,P004,OPPO A54,2021-04,425,109,236,787,661,189,67,298,172,1072,135,1/4/2021,365
1/5/2022,P003,Xiaomi Redmi Note 10,2021-03,860,93,125,607,662,447,485,517,189,625,154,1/3/2021,426
1/5/2022,P004,OPPO A54,2021-04,885,198,265,514,308,219,233,437,255,304,12,1/4/2021,395
1/5/2022,P005,Vivo Y20,2020-09,310,220,69,116,49,180,114,87,88,28,60,1/9/2020,607
1/5/2022,P006,Huawei Y9a,2020-02,381,126,112,81,54,94,116,16,11,66,37,1/2/2020,820
1/5/2022,P007,Xiaomi Redmi 10,2021-03,799,336,50,487,67,188,15,166,295,672,1064,1/3/2021,426
1/5/2022,P008,Samsung Galaxy A52,2021-03,539,469,146,635,277,272,1193,737,577,95,535,1/3/2021,426
1/5/2022,P009,Vivo Y33s,2021-05,423,228,272,188,264,118,191,80,96,177,436,1/5/2021,365
1/5/2022,P010,Vivo Y11s,2020-11,65,75,120,125,230,152,117,69,402,162,167,1/11/2020,546
1/5/2022,P011,Huawei Nova 7i,2020-02,41,38,64,290,52,92,80,81,47,76,108,1/2/2020,820
1/5/2022,P012,iPhone 13,2021-09,183,124,188,748,-75,793,358,1241,88,547,1276,1/9/2021,242
